Protein ID,Protein names,Gene names,dirsign,BCC count,BCC proportion,SCC count,SCC proportion,Proportion_Test Rank,HG_Test Rank,Wilcoxon Rank,Minimal Rank
Q14435, Polypeptide N-acetylgalactosaminyltransferase 3,GALNT3,UP,2.0,0.03333333333333333,1.0,0.015873015873015872,4890.5,5330.5,5491.5,4890.5
Q15643, Thyroid receptor-interacting protein 11,TRIP11,UP,14.0,0.23333333333333334,10.0,0.15873015873015872,3573.5,3288.5,2715.0,2715.0
Q53EP0, Fibronectin type III domain-containing protein 3B,FNDC3B,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5980.5,5186.5
Q5T0Z8, Uncharacterized protein C6orf132,C6orf132,UP,25.0,0.4166666666666667,17.0,0.2698412698412698,2000.0,1814.0,1003.5,1003.5
Q5VTL8, Pre-mRNA-splicing factor 38B,PRPF38B,UP,3.0,0.05,0.0,0.0,1857.0,2383.0,4026.0,1857.0
Q6ZMZ3, Nesprin-3,SYNE3,UP,9.0,0.15,3.0,0.047619047619047616,1630.5,1645.5,2245.5,1630.5
Q7Z5R6, Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,APBB1IP,UP,9.0,0.15,8.0,0.12698412698412698,5618.5,5094.0,5376.5,5094.0
Q86YV0, RAS protein activator like-3,RASAL3,UP,4.0,0.06666666666666667,4.0,0.06349206349206349,6263.0,6361.5,6198.5,6198.5
Q8IZH2, 5-3 exoribonuclease 1,XRN1,UP,17.0,0.2833333333333333,10.0,0.15873015873015872,2151.5,1993.5,1677.5,1677.5
Q92576, PHD finger protein 3,PHF3,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q96HY7," Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial",DHTKD1,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6449.0,6449.0
Q9BY43, Charged multivesicular body protein 4a,CHMP4A,UP,25.0,0.4166666666666667,14.0,0.2222222222222222,935.5,871.5,872.0,871.5
Q9NZD4, Alpha-hemoglobin-stabilizing protein,AHSP,UP,21.0,0.35,22.0,0.3492063492063492,6558.0,6289.5,4338.5,4338.5
Q9UGM3, Deleted in malignant brain tumors 1 protein,DMBT1,UP,21.0,0.35,10.0,0.15873015873015872,734.5,715.5,714.0,714.0
A1A5D9, BICD family-like cargo adapter 2,BICDL2,UP,10.0,0.16666666666666666,10.0,0.15873015873015872,6121.5,6158.0,6257.0,6121.5
O43464," Serine protease HTRA2, mitochondrial",HTRA2,UP,8.0,0.13333333333333333,1.0,0.015873015873015872,652.5,760.5,1975.5,652.5
O43678, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,NDUFA2,UP,10.0,0.16666666666666666,8.0,0.12698412698412698,4933.5,4586.5,4466.0,4466.0
O75525," KH domain-containing, RNA-binding, signal transduction-associated protein 3",KHDRBS3,UP,2.0,0.03333333333333333,0.0,0.0,2559.0,3519.0,4716.5,2559.0
O75636, Ficolin-3,FCN3,DOWN,28.0,0.4666666666666667,31.0,0.49206349206349204,5793.0,5117.0,4503.5,4503.5
O94880, PHD finger protein 14,PHF14,UP,3.0,0.05,3.0,0.047619047619047616,6311.0,6390.0,6374.0,6311.0
O95848, Uridine diphosphate glucose pyrophosphatase NUDT14,NUDT14,UP,20.0,0.3333333333333333,13.0,0.20634920634920634,2294.5,2089.5,1339.0,1339.0
P00749, Urokinase-type plasminogen activator,PLAU,UP,13.0,0.21666666666666667,6.0,0.09523809523809523,1733.0,1655.0,1914.0,1655.0
P08842, Steryl-sulfatase,STS,UP,5.0,0.08333333333333333,3.0,0.047619047619047616,4489.0,4386.0,4526.0,4386.0
P0CG30, Glutathione S-transferase theta-2B; Glutathione S-transferase theta-2,GSTT2B;GSTT2,UP,7.0,0.11666666666666667,0.0,0.0,353.5,407.5,2044.0,353.5
P0DMV2, Cancer/testis antigen family 45 member A9; Cancer/testis antigen family 45 member A8,CT45A9;CT45A8,UP,6.0,0.1,5.0,0.07936507936507936,5521.0,5155.0,5139.5,5139.5
P0DPA2, V-set and immunoglobulin domain-containing protein 8,VSIG8,UP,4.0,0.06666666666666667,1.0,0.015873015873015872,2646.5,2963.5,3990.0,2646.5
P11441, Ubiquitin-like protein 4A,UBL4A,UP,19.0,0.31666666666666665,17.0,0.2698412698412698,5122.5,4565.0,2650.0,2650.0
P12544, Granzyme A,GZMA,UP,6.0,0.1,0.0,0.0,577.5,674.5,2428.0,577.5
P13535, Myosin-8,MYH8,UP,14.0,0.23333333333333334,9.0,0.14285714285714285,3065.5,2765.5,2703.0,2703.0
P13984, General transcription factor IIF subunit 2,GTF2F2,UP,22.0,0.36666666666666664,7.0,0.1111111111111111,93.0,98.0,310.5,93.0
P17813, Endoglin,ENG,UP,6.0,0.1,2.0,0.031746031746031744,2376.0,2511.0,3344.0,2376.0
P17936, Insulin-like growth factor-binding protein 3,IGFBP3,DOWN,5.0,0.08333333333333333,8.0,0.12698412698412698,4529.5,4193.5,4316.0,4193.5
P21359, Neurofibromin,NF1,UP,18.0,0.3,13.0,0.20634920634920634,3243.5,2908.5,3107.5,2908.5
P21741, Midkine,MDK,UP,14.0,0.23333333333333334,2.0,0.031746031746031744,99.5,103.5,655.5,99.5
P24557, Thromboxane-A synthase,TBXAS1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
P25440, Bromodomain-containing protein 2,BRD2,UP,2.0,0.03333333333333333,0.0,0.0,2559.0,3519.0,4716.5,2559.0
P30039, Phenazine biosynthesis-like domain-containing protein,PBLD,UP,5.0,0.08333333333333333,1.0,0.015873015873015872,1942.5,2222.5,3305.5,1942.5
P31025, Lipocalin-1,LCN1,UP,34.0,0.5666666666666667,33.0,0.5238095238095238,5329.5,4744.0,3678.0,3678.0
P31321, cAMP-dependent protein kinase type I-beta regulatory subunit,PRKAR1B,UP,2.0,0.03333333333333333,1.0,0.015873015873015872,4890.5,5330.5,5426.5,4890.5
P31323, cAMP-dependent protein kinase type II-beta regulatory subunit,PRKAR2B,UP,11.0,0.18333333333333332,4.0,0.06349206349206349,1458.0,1446.0,1921.5,1446.0
P36404, ADP-ribosylation factor-like protein 2,ARL2,UP,11.0,0.18333333333333332,6.0,0.09523809523809523,2683.0,2566.0,2460.5,2460.5
P52179, Myomesin-1,MYOM1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
P53814, Smoothelin,SMTN,UP,3.0,0.05,0.0,0.0,1857.0,2383.0,4026.0,1857.0
P55001, Microfibrillar-associated protein 2,MFAP2,UP,7.0,0.11666666666666667,3.0,0.047619047619047616,2712.0,2743.0,3225.0,2712.0
P56211, cAMP-regulated phosphoprotein 19,ARPP19,UP,16.0,0.26666666666666666,15.0,0.23809523809523808,5660.5,4986.5,6159.5,4986.5
P61962, DDB1- and CUL4-associated factor 7,DCAF7,UP,13.0,0.21666666666666667,9.0,0.14285714285714285,3507.5,3256.5,3632.5,3256.5
P78559, Microtubule-associated protein 1A,MAP1A,UP,18.0,0.3,15.0,0.23809523809523808,4604.0,4056.0,4503.5,4056.0
P80404," 4-aminobutyrate aminotransferase, mitochondrial",ABAT,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q05315, Galectin-10,CLC,DOWN,25.0,0.4166666666666667,33.0,0.5238095238095238,3248.0,2847.0,1869.5,1869.5
Q08043, Alpha-actinin-3,ACTN3,UP,10.0,0.16666666666666666,2.0,0.031746031746031744,629.5,691.5,1759.5,629.5
Q13203, Myosin-binding protein H,MYBPH,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q13636, Ras-related protein Rab-31,RAB31,DOWN,16.0,0.26666666666666666,19.0,0.30158730158730157,5421.0,4856.0,5363.5,4856.0
Q14CN4," Keratin, type II cytoskeletal 72",KRT72,UP,33.0,0.55,25.0,0.3968253968253968,2112.5,1836.5,1120.0,1120.0
Q15118," dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",PDK1,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
Q16082, Heat shock protein beta-2,HSPB2,UP,2.0,0.03333333333333333,2.0,0.031746031746031744,6369.0,6437.0,6374.0,6369.0
Q2TBA0, Kelch-like protein 40,KLHL40,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
Q3SY77, UDP-glucuronosyltransferase 3A2,UGT3A2,UP,7.0,0.11666666666666667,3.0,0.047619047619047616,2712.0,2743.0,3305.5,2712.0
Q567U6, Coiled-coil domain-containing protein 93,CCDC93,UP,5.0,0.08333333333333333,2.0,0.031746031746031744,3153.0,3215.0,3929.0,3153.0
Q5EBM0," UMP-CMP kinase 2, mitochondrial",CMPK2,DOWN,1.0,0.016666666666666666,7.0,0.1111111111111111,1267.5,1401.5,2526.5,1267.5
Q6MZM0, Ferroxidase HEPHL1,HEPHL1,DOWN,1.0,0.016666666666666666,5.0,0.07936507936507936,2253.5,2450.5,3544.5,2253.5
Q6PML9, Zinc transporter 9,SLC30A9,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q7Z2Z2, Elongation factor-like GTPase 1,EFL1,UP,4.0,0.06666666666666667,4.0,0.06349206349206349,6263.0,6361.5,6347.5,6263.0
Q8IYM9, E3 ubiquitin-protein ligase TRIM22,TRIM22,DOWN,1.0,0.016666666666666666,6.0,0.09523809523809523,1695.5,1867.5,3057.5,1695.5
Q8N142, Adenylosuccinate synthetase isozyme 1,ADSS1,UP,3.0,0.05,3.0,0.047619047619047616,6311.0,6390.0,6374.0,6311.0
Q8N806, Putative E3 ubiquitin-protein ligase UBR7,UBR7,UP,13.0,0.21666666666666667,5.0,0.07936507936507936,1190.0,1198.0,1490.5,1190.0
Q8N8A2, Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,ANKRD44,DOWN,9.0,0.15,10.0,0.15873015873015872,6078.5,6145.0,6311.5,6078.5
Q8TDX7, Serine/threonine-protein kinase Nek7,NEK7,UP,8.0,0.13333333333333333,1.0,0.015873015873015872,652.5,760.5,2015.5,652.5
Q92561, Phytanoyl-CoA hydroxylase-interacting protein,PHYHIP,UP,3.0,0.05,1.0,0.015873015873015872,3538.0,4102.0,4624.5,3538.0
Q92629, Delta-sarcoglycan,SGCD,UP,4.0,0.06666666666666667,2.0,0.031746031746031744,4306.5,4227.5,4624.5,4227.5
Q96EV2, RNA-binding protein 33,RBM33,UP,2.0,0.03333333333333333,0.0,0.0,2559.0,3519.0,4716.5,2559.0
Q96MG2, Junctional sarcoplasmic reticulum protein 1,JSRP1,UP,2.0,0.03333333333333333,1.0,0.015873015873015872,4890.5,5330.5,5465.0,4890.5
Q96PU5, E3 ubiquitin-protein ligase NEDD4-like,NEDD4L,UP,6.0,0.1,1.0,0.015873015873015872,1491.5,1612.5,2875.5,1491.5
Q9BTE3, Mini-chromosome maintenance complex-binding protein,MCMBP,UP,29.0,0.48333333333333334,28.0,0.4444444444444444,5405.0,4822.0,3445.5,3445.5
Q9H3H3, UPF0696 protein C11orf68,C11orf68,UP,17.0,0.2833333333333333,8.0,0.12698412698412698,1181.5,1157.5,1183.5,1157.5
Q9H5N1, Rab GTPase-binding effector protein 2,RABEP2,UP,9.0,0.15,7.0,0.1111111111111111,4832.5,4555.5,4087.5,4087.5
Q9H8L6, Multimerin-2,MMRN2,UP,5.0,0.08333333333333333,5.0,0.07936507936507936,6232.5,6340.5,6828.0,6232.5
Q9HBI1, Beta-parvin,PARVB,UP,3.0,0.05,1.0,0.015873015873015872,3538.0,4102.0,4716.5,3538.0
Q9HD15, Steroid receptor RNA activator 1,SRA1,UP,22.0,0.36666666666666664,17.0,0.2698412698412698,3313.5,3015.0,2650.0,2650.0
Q9NP66, High mobility group protein 20A,HMG20A,UP,2.0,0.03333333333333333,2.0,0.031746031746031744,6369.0,6437.0,6374.0,6369.0
Q9P2B4, CTTNBP2 N-terminal-like protein,CTTNBP2NL,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
Q9P2J8, Zinc finger protein 624,ZNF624,UP,11.0,0.18333333333333332,3.0,0.047619047619047616,840.5,895.5,1601.0,840.5
Q9UBI1, COMM domain-containing protein 3,COMMD3,UP,23.0,0.38333333333333336,12.0,0.19047619047619047,833.5,800.5,738.5,738.5
Q9UDY4, DnaJ homolog subfamily B member 4,DNAJB4,UP,2.0,0.03333333333333333,0.0,0.0,2559.0,3519.0,4716.5,2559.0
Q9UGU0, Transcription factor 20,TCF20,UP,21.0,0.35,20.0,0.31746031746031744,5573.0,4910.5,6189.0,4910.5
Q9ULR0, Pre-mRNA-splicing factor ISY1 homolog,ISY1,UP,2.0,0.03333333333333333,0.0,0.0,2559.0,3519.0,4716.5,2559.0
Q9Y240, C-type lectin domain family 11 member A,CLEC11A,UP,5.0,0.08333333333333333,4.0,0.06349206349206349,5441.0,5184.5,5402.5,5184.5
Q9Y5J7, Mitochondrial import inner membrane translocase subunit Tim9,TIMM9,DOWN,4.0,0.06666666666666667,6.0,0.09523809523809523,5043.0,4834.0,5094.5,4834.0
Q9Y6X4, Soluble lamin-associated protein of 75 kDa,FAM169A,UP,6.0,0.1,3.0,0.047619047619047616,3418.0,3421.0,3916.0,3418.0
O00622, CCN family member 1,CCN1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
O14641, Segment polarity protein dishevelled homolog DVL-2,DVL2,UP,18.0,0.3,5.0,0.07936507936507936,169.5,176.5,517.0,169.5
O14786, Neuropilin-1,NRP1,UP,16.0,0.26666666666666666,9.0,0.14285714285714285,2106.5,1936.5,1879.5,1879.5
O43586, Proline-serine-threonine phosphatase-interacting protein 1,PSTPIP1,UP,7.0,0.11666666666666667,2.0,0.031746031746031744,1788.5,1954.5,2762.5,1788.5
O43708, Maleylacetoacetate isomerase,GSTZ1,UP,12.0,0.2,1.0,0.015873015873015872,104.0,93.0,869.0,93.0
O60449, Lymphocyte antigen 75,LY75,UP,7.0,0.11666666666666667,1.0,0.015873015873015872,1003.0,1146.0,2455.5,1003.0
O75151, Lysine-specific demethylase PHF2,PHF2,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
O75191, Xylulose kinase,XYLB,UP,9.0,0.15,4.0,0.06349206349206349,2324.0,2300.0,2801.5,2300.0
O76009," Keratin, type I cuticular Ha3-I",KRT33A,UP,11.0,0.18333333333333332,5.0,0.07936507936507936,2017.5,2006.5,2526.5,2006.5
O76027, Annexin A9,ANXA9,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
O95168, NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,UP,5.0,0.08333333333333333,3.0,0.047619047619047616,4489.0,4386.0,4556.5,4386.0
O95498, Vascular non-inflammatory molecule 2,VNN2,DOWN,5.0,0.08333333333333333,6.0,0.09523809523809523,5883.5,6072.5,5580.5,5580.5
O95785, Protein Wiz,WIZ,UP,12.0,0.2,4.0,0.06349206349206349,1053.0,1078.0,1551.5,1053.0
P01854, Immunoglobulin heavy constant epsilon,IGHE,DOWN,3.0,0.05,12.0,0.19047619047619047,820.0,847.0,1581.5,820.0
P02008, Hemoglobin subunit zeta,HBZ,UP,13.0,0.21666666666666667,12.0,0.19047619047619047,5705.5,5033.5,5088.5,5033.5
P04085, Platelet-derived growth factor subunit A,PDGFA,UP,6.0,0.1,3.0,0.047619047619047616,3418.0,3421.0,3802.0,3418.0
P07311, Acylphosphatase-1,ACYP1,UP,16.0,0.26666666666666666,14.0,0.2222222222222222,5084.5,4602.5,3835.0,3835.0
P11055, Myosin-3,MYH3,DOWN,18.0,0.3,19.0,0.30158730158730157,6535.5,6282.5,6347.5,6282.5
P11117, Lysosomal acid phosphatase,ACP2,UP,6.0,0.1,3.0,0.047619047619047616,3418.0,3421.0,3745.0,3418.0
P11802, Cyclin-dependent kinase 4,CDK4,UP,18.0,0.3,7.0,0.1111111111111111,546.5,553.5,933.5,546.5
P27918, Properdin,CFP,DOWN,7.0,0.11666666666666667,14.0,0.2222222222222222,2334.0,2242.0,2450.0,2242.0
P32004, Neural cell adhesion molecule L1,L1CAM,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5980.5,5186.5
P35250, Replication factor C subunit 2,RFC2,UP,6.0,0.1,4.0,0.06349206349206349,4675.0,4439.0,4556.5,4439.0
P49908, Selenoprotein P,SELENOP,UP,18.0,0.3,8.0,0.12698412698412698,858.0,855.0,1149.0,855.0
P54619, 5-AMP-activated protein kinase subunit gamma-1,PRKAG1,UP,8.0,0.13333333333333333,3.0,0.047619047619047616,2171.5,2124.5,2814.5,2124.5
P55774, C-C motif chemokine 18,CCL18,UP,3.0,0.05,2.0,0.031746031746031744,5272.0,5262.0,5479.5,5262.0
P62312, U6 snRNA-associated Sm-like protein LSm6,LSM6,UP,21.0,0.35,19.0,0.30158730158730157,5091.0,4530.0,3916.0,3916.0
P78385," Keratin, type II cuticular Hb3",KRT83,DOWN,5.0,0.08333333333333333,8.0,0.12698412698412698,4529.5,4193.5,4261.0,4193.5
Q13426, DNA repair protein XRCC4,XRCC4,UP,16.0,0.26666666666666666,1.0,0.015873015873015872,20.0,14.0,308.0,14.0
Q14119, Vascular endothelial zinc finger 1,VEZF1,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
Q15059, Bromodomain-containing protein 3,BRD3,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
Q15120," dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",PDK3,UP,4.0,0.06666666666666667,0.0,0.0,1331.0,1679.0,3401.5,1331.0
Q15291, Retinoblastoma-binding protein 5,RBBP5,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q16586, Alpha-sarcoglycan,SGCA,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
Q32P41, tRNA (guanine(37)-N1)-methyltransferase,TRMT5,UP,8.0,0.13333333333333333,5.0,0.07936507936507936,4035.5,3662.5,3815.0,3662.5
Q5T013, Putative hydroxypyruvate isomerase,HYI,UP,12.0,0.2,3.0,0.047619047619047616,561.0,582.0,1290.5,561.0
Q5T0D9, Tumor protein p63-regulated gene 1-like protein,TPRG1L,DOWN,1.0,0.016666666666666666,4.0,0.06349206349206349,3016.0,3182.5,4211.5,3016.0
Q6DD87, Zinc finger protein 787,ZNF787,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q6P1X6, UPF0598 protein C8orf82,C8orf82,UP,4.0,0.06666666666666667,1.0,0.015873015873015872,2646.5,2963.5,3916.0,2646.5
Q6ZMI0, Protein phosphatase 1 regulatory subunit 21,PPP1R21,UP,7.0,0.11666666666666667,3.0,0.047619047619047616,2712.0,2743.0,3283.0,2712.0
Q7L266, Isoaspartyl peptidase/L-asparaginase,ASRGL1,UP,7.0,0.11666666666666667,1.0,0.015873015873015872,1003.0,1146.0,2442.0,1003.0
Q7Z5K2, Wings apart-like protein homolog,WAPL,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6449.0,6449.0
Q86UA1, Pre-mRNA-processing factor 39,PRPF39,UP,10.0,0.16666666666666666,7.0,0.1111111111111111,4339.5,3850.5,3237.5,3237.5
Q8IWB9, Testis-expressed protein 2,TEX2,UP,11.0,0.18333333333333332,2.0,0.031746031746031744,418.0,446.0,1278.5,418.0
Q8IX01, SURP and G-patch domain-containing protein 2,SUGP2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q8N4A0, Polypeptide N-acetylgalactosaminyltransferase 4,GALNT4,UP,6.0,0.1,6.0,0.09523809523809523,6207.0,6326.0,6119.0,6119.0
Q8N6M0, Deubiquitinase OTUD6B,OTUD6B,UP,8.0,0.13333333333333333,3.0,0.047619047619047616,2171.5,2124.5,2723.0,2124.5
Q8NEY8, Periphilin-1,PPHLN1,UP,7.0,0.11666666666666667,2.0,0.031746031746031744,1788.5,1954.5,2729.0,1788.5
Q8TEW0, Partitioning defective 3 homolog,PARD3,UP,8.0,0.13333333333333333,3.0,0.047619047619047616,2171.5,2124.5,2664.0,2124.5
Q8WUJ3, Cell migration-inducing and hyaluronan-binding protein,CEMIP,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
Q8WXA9, Splicing regulatory glutamine/lysine-rich protein 1,SREK1,UP,10.0,0.16666666666666666,1.0,0.015873015873015872,293.5,300.5,1359.0,293.5
Q92600, CCR4-NOT transcription complex subunit 9,CNOT9,UP,10.0,0.16666666666666666,5.0,0.07936507936507936,2502.5,2423.5,2664.0,2423.5
Q96EM0, Trans-3-hydroxy-L-proline dehydratase,L3HYPDH,UP,16.0,0.26666666666666666,5.0,0.07936507936507936,401.0,390.0,742.5,390.0
Q96EY8, Corrinoid adenosyltransferase,MMAB,UP,3.0,0.05,1.0,0.015873015873015872,3538.0,4102.0,4716.5,3538.0
Q96F85, CB1 cannabinoid receptor-interacting protein 1,CNRIP1,UP,25.0,0.4166666666666667,21.0,0.3333333333333333,4216.0,3387.0,2245.5,2245.5
Q96PP9, Guanylate-binding protein 4,GBP4,DOWN,1.0,0.016666666666666666,5.0,0.07936507936507936,2253.5,2450.5,3632.5,2253.5
Q99549, M-phase phosphoprotein 8 OS=Homo sapiens (Human) OX=9606 GN=MP,MPHOSPH8,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q99569, Plakophilin-4,PKP4,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5892.0,5186.5
Q99836, Myeloid differentiation primary response protein MyD88,MYD88,UP,14.0,0.23333333333333334,10.0,0.15873015873015872,3573.5,3288.5,2492.5,2492.5
Q9BQS7, Hephaestin,HEPH,UP,2.0,0.03333333333333333,0.0,0.0,2559.0,3519.0,4716.5,2559.0
Q9BU02, Thiamine-triphosphatase,THTPA,UP,14.0,0.23333333333333334,5.0,0.07936507936507936,853.0,860.0,1348.5,853.0
Q9BU76, Multiple myeloma tumor-associated protein 2,MMTAG2,UP,2.0,0.03333333333333333,2.0,0.031746031746031744,6369.0,6437.0,6374.0,6369.0
Q9H479, Fructosamine-3-kinase,FN3K,UP,11.0,0.18333333333333332,5.0,0.07936507936507936,2017.5,2006.5,2309.0,2006.5
Q9H9Q2, COP9 signalosome complex subunit 7b,COPS7B,UP,14.0,0.23333333333333334,8.0,0.12698412698412698,2360.0,2273.0,1986.5,1986.5
Q9HBI6, Cytochrome P450 4F11,CYP4F11,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
Q9HBK9, Arsenite methyltransferase,AS3MT,UP,19.0,0.31666666666666665,13.0,0.20634920634920634,2728.5,2470.5,1772.0,1772.0
Q9HCG8, Pre-mRNA-splicing factor CWC22 homolog,CWC22,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q9NQ29, Putative RNA-binding protein Luc7-like 1,LUC7L,UP,5.0,0.08333333333333333,0.0,0.0,903.0,1122.0,2912.5,903.0
Q9NRC6," Spectrin beta chain, non-erythrocytic 5",SPTBN5,UP,10.0,0.16666666666666666,9.0,0.14285714285714285,5648.0,5079.0,6119.0,5079.0
Q9NXE4, Sphingomyelin phosphodiesterase 4,SMPD4,UP,37.0,0.6166666666666667,22.0,0.3492063492063492,252.0,243.0,210.0,210.0
Q9NXU5, ADP-ribosylation factor-like protein 15,ARL15,UP,15.0,0.25,4.0,0.06349206349206349,310.5,333.5,724.5,310.5
Q9NYB0, Telomeric repeat-binding factor 2-interacting protein 1,TERF2IP,UP,6.0,0.1,0.0,0.0,577.5,674.5,2428.0,577.5
Q9NZI8, Insulin-like growth factor 2 mRNA-binding protein 1,IGF2BP1,DOWN,6.0,0.1,9.0,0.14285714285714285,4696.5,4288.5,4307.5,4288.5
Q9NZN5, Rho guanine nucleotide exchange factor 12,ARHGEF12,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
Q9NZQ9, Tropomodulin-4,TMOD4,UP,4.0,0.06666666666666667,2.0,0.031746031746031744,4306.5,4227.5,4590.0,4227.5
Q9P2W9, Syntaxin-18,STX18,UP,2.0,0.03333333333333333,1.0,0.015873015873015872,4890.5,5330.5,5465.0,4890.5
Q9UBW7, Zinc finger MYM-type protein 2,ZMYM2,UP,9.0,0.15,4.0,0.06349206349206349,2324.0,2300.0,2744.5,2300.0
Q9UD71, Protein phosphatase 1 regulatory subunit 1B,PPP1R1B,UP,4.0,0.06666666666666667,0.0,0.0,1331.0,1679.0,3401.5,1331.0
Q9UEU0, Vesicle transport through interaction with t-SNAREs homolog 1B,VTI1B,UP,9.0,0.15,2.0,0.031746031746031744,963.5,1053.5,2081.0,963.5
Q9UHN6, Cell surface hyaluronidase,CEMIP2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q9UI36, Dachshund homolog 1,DACH1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q9UIV1, CCR4-NOT transcription complex subunit 7,CNOT7,UP,6.0,0.1,2.0,0.031746031746031744,2376.0,2511.0,3305.5,2376.0
Q9ULU4, Protein kinase C-binding protein 1,ZMYND8,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q9Y235, C->U-editing enzyme APOBEC-2,APOBEC2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q9Y657, Spindlin-1,SPIN1,UP,4.0,0.06666666666666667,1.0,0.015873015873015872,2646.5,2963.5,3942.5,2646.5
A8MU46, Smoothelin-like protein 1,SMTNL1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
O14545, TRAF-type zinc finger domain-containing protein 1,TRAFD1,UP,10.0,0.16666666666666666,6.0,0.09523809523809523,3268.5,3088.5,3065.5,3065.5
O43704, Sulfotransferase family cytosolic 1B member 1,SULT1B1,UP,7.0,0.11666666666666667,2.0,0.031746031746031744,1788.5,1954.5,2827.5,1788.5
O43819," Protein SCO2 homolog, mitochondrial",SCO2,UP,4.0,0.06666666666666667,2.0,0.031746031746031744,4306.5,4227.5,4526.0,4227.5
O60237, Protein phosphatase 1 regulatory subunit 12B,PPP1R12B,UP,7.0,0.11666666666666667,7.0,0.1111111111111111,6186.5,6299.0,6146.5,6146.5
O60711, Leupaxin,LPXN,UP,9.0,0.15,5.0,0.07936507936507936,3184.5,3049.5,3225.0,3049.5
O75122, CLIP-associating protein 2,CLASP2,UP,7.0,0.11666666666666667,7.0,0.1111111111111111,6186.5,6299.0,5776.0,5776.0
O75157, TSC22 domain family protein 2,TSC22D2,DOWN,7.0,0.11666666666666667,11.0,0.1746031746031746,4282.0,3698.0,3451.5,3451.5
O75964," ATP synthase subunit g, mitochondrial",ATP5MG,UP,7.0,0.11666666666666667,6.0,0.09523809523809523,5558.0,5130.0,5072.0,5072.0
O94842, TOX high mobility group box family member 4; TOX high mobility group box family member 3,TOX4;TOX3,UP,10.0,0.16666666666666666,3.0,0.047619047619047616,1203.5,1283.5,1986.5,1203.5
O95340, Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2,PAPSS2,DOWN,2.0,0.03333333333333333,4.0,0.06349206349206349,4585.0,4681.0,5064.5,4585.0
P01036, Cystatin-S,CST4,UP,15.0,0.25,13.0,0.20634920634920634,5063.5,4623.5,4203.5,4203.5
